-3.345653 -3.715724 -3.200000
-2.500000 -4.330127 -3.200000
-1.545085 -4.755283 -3.200000
-0.522642 -4.972609 -3.200000
0.522642 -4.972609 -3.200000
1.545085 -4.755283 -3.200000
2.500000 -4.330127 -3.200000
3.345653 -3.715724 -3.200000
4.045085 -2.938926 -3.200000
4.567727 -2.033683 -3.200000
4.890738 -1.039558 -3.200000
5.000000 -0.000000 -3.200000
5.000000 0.000000 -3.266667
4.890738 1.039558 -3.266667
4.567727 2.033683 -3.266667
4.045085 2.938926 -3.266667
3.345653 3.715724 -3.266667
2.500000 4.330127 -3.266667
1.545085 4.755283 -3.266667
0.522642 4.972609 -3.266667
-0.522642 4.972609 -3.266667
-1.545085 4.755283 -3.266667
-2.500000 4.330127 -3.266667
-3.345653 3.715724 -3.266667
-4.045085 2.938926 -3.266667
-4.567727 2.033683 -3.266667
-4.890738 1.039558 -3.266667
-5.000000 0.000000 -3.266667
-4.890738 -1.039558 -3.266667
-4.567727 -2.033683 -3.266667
-4.045085 -2.938926 -3.266667
-3.345653 -3.715724 -3.266667
-2.500000 -4.330127 -3.266667
-1.545085 -4.755283 -3.266667
-0.522642 -4.972609 -3.266667
0.522642 -4.972609 -3.266667
1.545085 -4.755283 -3.266667
2.500000 -4.330127 -3.266667
3.345653 -3.715724 -3.266667
4.045085 -2.938926 -3.266667
4.567727 -2.033683 -3.266667
4.890738 -1.039558 -3.266667
5.000000 -0.000000 -3.266667
5.000000 0.000000 -3.333333
4.890738 1.039558 -3.333333
4.567727 2.033683 -3.333333
4.045085 2.938926 -3.333333
3.345653 3.715724 -3.333333
2.500000 4.330127 -3.333333
1.545085 4.755283 -3.333333
0.522642 4.972609 -3.333333
-0.522642 4.972609 -3.333333
-1.545085 4.755283 -3.333333
-2.500000 4.330127 -3.333333
-3.345653 3.715724 -3.333333
-4.045085 2.938926 -3.333333
-4.567727 2.033683 -3.333333
-4.890738 1.039558 -3.333333
-5.000000 0.000000 -3.333333
-4.890738 -1.039558 -3.333333
-4.567727 -2.033683 -3.333333
-4.045085 -2.938926 -3.333333
-3.345653 -3.715724 -3.333333
-2.500000 -4.330127 -3.333333
-1.545085 -4.755283 -3.333333
-0.522642 -4.972609 -3.333333
0.522642 -4.972609 -3.333333
1.545085 -4.755283 -3.333333
2.500000 -4.330127 -3.333333
3.345653 -3.715724 -3.333333
4.045085 -2.938926 -3.333333
4.567727 -2.033683 -3.333333
4.890738 -1.039558 -3.333333
5.000000 -0.000000 -3.333333
5.000000 0.000000 -3.400000
4.890738 1.039558 -3.400000
4.567727 2.033683 -3.400000
4.045085 2.938926 -3.400000
3.345653 3.715724 -3.400000
2.500000 4.330127 -3.400000
1.545085 4.755283 -3.400000
0.522642 4.972609 -3.400000
-0.522642 4.972609 -3.400000
-1.545085 4.755283 -3.400000
-2.500000 4.330127 -3.400000
-3.345653 3.715724 -3.400000
-4.045085 2.938926 -3.400000
-4.567727 2.033683 -3.400000
-4.890738 1.039558 -3.400000
-5.000000 0.000000 -3.400000
-4.890738 -1.039558 -3.400000
-4.567727 -2.033683 -3.400000
-4.045085 -2.938926 -3.400000
-3.345653 -3.715724 -3.400000
-2.500000 -4.330127 -3.400000
-1.545085 -4.755283 -3.400000
-0.522642 -4.972609 -3.400000
0.522642 -4.972609 -3.400000
1.545085 -4.755283 -3.400000
2.500000 -4.330127 -3.400000
3.345653 -3.715724 -3.400000
4.045085 -2.938926 -3.400000
4.567727 -2.033683 -3.400000
4.890738 -1.039558 -3.400000
5.000000 -0.000000 -3.400000
5.000000 0.000000 -3.466667
4.890738 1.039558 -3.466667
4.567727 2.033683 -3.466667
4.045085 2.938926 -3.466667
3.345653 3.715724 -3.466667
2.500000 4.330127 -3.466667
1.545085 4.755283 -3.466667
0.522642 4.972609 -3.466667
-0.522642 4.972609 -3.466667
-1.545085 4.755283 -3.466667
-2.500000 4.330127 -3.466667
-3.345653 3.715724 -3.466667
-4.045085 2.938926 -3.466667
-4.567727 2.033683 -3.466667
-4.890738 1.039558 -3.466667
-5.000000 0.000000 -3.466667
-4.890738 -1.039558 -3.466667
-4.567727 -2.033683 -3.466667
-4.045085 -2.938926 -3.466667
-3.345653 -3.715724 -3.466667
-2.500000 -4.330127 -3.466667
-1.545085 -4.755283 -3.466667
-0.522642 -4.972609 -3.466667
0.522642 -4.972609 -3.466667
1.545085 -4.755283 -3.466667
2.500000 -4.330127 -3.466667
3.345653 -3.715724 -3.466667
4.045085 -2.938926 -3.466667
4.567727 -2.033683 -3.466667
4.890738 -1.039558 -3.466667
5.000000 -0.000000 -3.466667
5.000000 0.000000 -3.533333
4.890738 1.039558 -3.533333
4.567727 2.033683 -3.533333
4.045085 2.938926 -3.533333
3.345653 3.715724 -3.533333
2.500000 4.330127 -3.533333
1.545085 4.755283 -3.533333
0.522642 4.972609 -3.533333
-0.522642 4.972609 -3.533333
-1.545085 4.755283 -3.533333
-2.500000 4.330127 -3.533333
-3.345653 3.715724 -3.533333
-4.045085 2.938926 -3.533333
-4.567727 2.033683 -3.533333
-4.890738 1.039558 -3.533333
-5.000000 0.000000 -3.533333
-4.890738 -1.039558 -3.533333
-4.567727 -2.033683 -3.533333
-4.045085 -2.938926 -3.533333
-3.345653 -3.715724 -3.533333
-2.500000 -4.330127 -3.533333
-1.545085 -4.755283 -3.533333
-0.522642 -4.972609 -3.533333
0.522642 -4.972609 -3.533333
1.545085 -4.755283 -3.533333
2.500000 -4.330127 -3.533333
3.345653 -3.715724 -3.533333
4.045085 -2.938926 -3.533333
4.567727 -2.033683 -3.533333
4.890738 -1.039558 -3.533333
5.000000 -0.000000 -3.533333
5.000000 0.000000 -3.600000
4.890738 1.039558 -3.600000
4.567727 2.033683 -3.600000
4.045085 2.938926 -3.600000
3.345653 3.715724 -3.600000
2.500000 4.330127 -3.600000
1.545085 4.755283 -3.600000
0.522642 4.972609 -3.600000
-0.522642 4.972609 -3.600000
-1.545085 4.755283 -3.600000
-2.500000 4.330127 -3.600000
-3.345653 3.715724 -3.600000
-4.045085 2.938926 -3.600000
-4.567727 2.033683 -3.600000
-4.890738 1.039558 -3.600000
-5.000000 0.000000 -3.600000
-4.890738 -1.039558 -3.600000
-4.567727 -2.033683 -3.600000
-4.045085 -2.938926 -3.600000
-3.345653 -3.715724 -3.600000
-2.500000 -4.330127 -3.600000
-1.545085 -4.755283 -3.600000
-0.522642 -4.972609 -3.600000
0.522642 -4.972609 -3.600000
1.545085 -4.755283 -3.600000
2.500000 -4.330127 -3.600000
3.345653 -3.715724 -3.600000
4.045085 -2.938926 -3.600000
4.567727 -2.033683 -3.600000
4.890738 -1.039558 -3.600000
5.000000 -0.000000 -3.600000
5.000000 0.000000 -3.666667
4.890738 1.039558 -3.666667
4.567727 2.033683 -3.666667
4.045085 2.938926 -3.666667
3.345653 3.715724 -3.666667
2.500000 4.330127 -3.666667
1.545085 4.755283 -3.666667
0.522642 4.972609 -3.666667
-0.522642 4.972609 -3.666667
-1.545085 4.755283 -3.666667
-2.500000 4.330127 -3.666667
-3.345653 3.715724 -3.666667
-4.045085 2.938926 -3.666667
-4.567727 2.033683 -3.666667
-4.890738 1.039558 -3.666667
-5.000000 0.000000 -3.666667
-4.890738 -1.039558 -3.666667
-4.567727 -2.033683 -3.666667
-4.045085 -2.938926 -3.666667
-3.345653 -3.715724 -3.666667
-2.500000 -4.330127 -3.666667
-1.545085 -4.755283 -3.666667
-0.522642 -4.972609 -3.666667
0.522642 -4.972609 -3.666667
1.545085 -4.755283 -3.666667
2.500000 -4.330127 -3.666667
3.345653 -3.715724 -3.666667
4.045085 -2.938926 -3.666667
4.567727 -2.033683 -3.666667
4.890738 -1.039558 -3.666667
5.000000 -0.000000 -3.666667
5.000000 0.000000 -3.733333
4.890738 1.039558 -3.733333
4.567727 2.033683 -3.733333
4.045085 2.938926 -3.733333
3.345653 3.715724 -3.733333
2.500000 4.330127 -3.733333
1.545085 4.755283 -3.733333
0.522642 4.972609 -3.733333
-0.522642 4.972609 -3.733333
-1.545085 4.755283 -3.733333
-2.500000 4.330127 -3.733333
-3.345653 3.715724 -3.733333
-4.045085 2.938926 -3.733333
-4.567727 2.033683 -3.733333
-4.890738 1.039558 -3.733333
-5.000000 0.000000 -3.733333
-4.890738 -1.039558 -3.733333
-4.567727 -2.033683 -3.733333
-4.045085 -2.938926 -3.733333
-3.345653 -3.715724 -3.733333
-2.500000 -4.330127 -3.733333
-1.545085 -4.755283 -3.733333
-0.522642 -4.972609 -3.733333
0.522642 -4.972609 -3.733333
1.545085 -4.755283 -3.733333
2.500000 -4.330127 -3.733333
3.345653 -3.715724 -3.733333
4.045085 -2.938926 -3.733333
4.567727 -2.033683 -3.733333
4.890738 -1.039558 -3.733333
5.000000 -0.000000 -3.733333
5.000000 0.000000 -3.800000
4.890738 1.039558 -3.800000
4.567727 2.033683 -3.800000
4.045085 2.938926 -3.800000
3.345653 3.715724 -3.800000
2.500000 4.330127 -3.800000
1.545085 4.755283 -3.800000
0.522642 4.972609 -3.800000
-0.522642 4.972609 -3.800000
-1.545085 4.755283 -3.800000
-2.500000 4.330127 -3.800000
-3.345653 3.715724 -3.800000
-4.045085 2.938926 -3.800000
-4.567727 2.033683 -3.800000
-4.890738 1.039558 -3.800000
-5.000000 0.000000 -3.800000
-4.890738 -1.039558 -3.800000
-4.567727 -2.033683 -3.800000
-4.045085 -2.938926 -3.800000
-3.345653 -3.715724 -3.800000
-2.500000 -4.330127 -3.800000
-1.545085 -4.755283 -3.800000
-0.522642 -4.972609 -3.800000
0.522642 -4.972609 -3.800000
1.545085 -4.755283 -3.800000
2.500000 -4.330127 -3.800000
3.345653 -3.715724 -3.800000
4.045085 -2.938926 -3.800000
4.567727 -2.033683 -3.800000
4.890738 -1.039558 -3.800000
5.000000 -0.000000 -3.800000
5.000000 0.000000 -3.866667
4.890738 1.039558 -3.866667
4.567727 2.033683 -3.866667
4.045085 2.938926 -3.866667
3.345653 3.715724 -3.866667
2.500000 4.330127 -3.866667
1.545085 4.755283 -3.866667
0.522642 4.972609 -3.866667
-0.522642 4.972609 -3.866667
-1.545085 4.755283 -3.866667
-2.500000 4.330127 -3.866667
-3.345653 3.715724 -3.866667
-4.045085 2.938926 -3.866667
-4.567727 2.033683 -3.866667
-4.890738 1.039558 -3.866667
-5.000000 0.000000 -3.866667
-4.890738 -1.039558 -3.866667
-4.567727 -2.033683 -3.866667
-4.045085 -2.938926 -3.866667
-3.345653 -3.715724 -3.866667
-2.500000 -4.330127 -3.866667
-1.545085 -4.755283 -3.866667
-0.522642 -4.972609 -3.866667
0.522642 -4.972609 -3.866667
1.545085 -4.755283 -3.866667
2.500000 -4.330127 -3.866667
3.345653 -3.715724 -3.866667
4.045085 -2.938926 -3.866667
4.567727 -2.033683 -3.866667
4.890738 -1.039558 -3.866667
5.000000 -0.000000 -3.866667
5.000000 0.000000 -3.933333
4.890738 1.039558 -3.933333
4.567727 2.033683 -3.933333
4.045085 2.938926 -3.933333
3.345653 3.715724 -3.933333
2.500000 4.330127 -3.933333
1.545085 4.755283 -3.933333
0.522642 4.972609 -3.933333
-0.522642 4.972609 -3.933333
-1.545085 4.755283 -3.933333
-2.500000 4.330127 -3.933333
-3.345653 3.715724 -3.933333
-4.045085 2.938926 -3.933333
-4.567727 2.033683 -3.933333
-4.890738 1.039558 -3.933333
-5.000000 0.000000 -3.933333
-4.890738 -1.039558 -3.933333
-4.567727 -2.033683 -3.933333
-4.045085 -2.938926 -3.933333
-3.345653 -3.715724 -3.933333
-2.500000 -4.330127 -3.933333
-1.545085 -4.755283 -3.933333
-0.522642 -4.972609 -3.933333
0.522642 -4.972609 -3.933333
1.545085 -4.755283 -3.933333
2.500000 -4.330127 -3.933333
3.345653 -3.715724 -3.933333
4.045085 -2.938926 -3.933333
4.567727 -2.033683 -3.933333
4.890738 -1.039558 -3.933333
5.000000 -0.000000 -3.933333
5.000000 0.000000 -4.000000
4.890738 1.039558 -4.000000
4.567727 2.033683 -4.000000
4.045085 2.938926 -4.000000
3.345653 3.715724 -4.000000
2.500000 4.330127 -4.000000
1.545085 4.755283 -4.000000
0.522642 4.972609 -4.000000
-0.522642 4.972609 -4.000000
-1.545085 4.755283 -4.000000
-2.500000 4.330127 -4.000000
-3.345653 3.715724 -4.000000
-4.045085 2.938926 -4.000000
-4.567727 2.033683 -4.000000
-4.890738 1.039558 -4.000000
-5.000000 0.000000 -4.000000
-4.890738 -1.039558 -4.000000
-4.567727 -2.033683 -4.000000
-4.045085 -2.938926 -4.000000
-3.345653 -3.715724 -4.000000
-2.500000 -4.330127 -4.000000
-1.545085 -4.755283 -4.000000
-0.522642 -4.972609 -4.000000
0.522642 -4.972609 -4.000000
1.545085 -4.755283 -4.000000
2.500000 -4.330127 -4.000000
3.345653 -3.715724 -4.000000
4.045085 -2.938926 -4.000000
4.567727 -2.033683 -4.000000
4.890738 -1.039558 -4.000000
5.000000 -0.000000 -4.000000
5.000000 0.000000 -4.066667
4.890738 1.039558 -4.066667
4.567727 2.033683 -4.066667
4.045085 2.938926 -4.066667
3.345653 3.715724 -4.066667
2.500000 4.330127 -4.066667
1.545085 4.755283 -4.066667
0.522642 4.972609 -4.066667
-0.522642 4.972609 -4.066667
-1.545085 4.755283 -4.066667
-2.500000 4.330127 -4.066667
-3.345653 3.715724 -4.066667
-4.045085 2.938926 -4.066667
-4.567727 2.033683 -4.066667
-4.890738 1.039558 -4.066667
-5.000000 0.000000 -4.066667
-4.890738 -1.039558 -4.066667
-4.567727 -2.033683 -4.066667
-4.045085 -2.938926 -4.066667
-3.345653 -3.715724 -4.066667
-2.500000 -4.330127 -4.066667
-1.545085 -4.755283 -4.066667
-0.522642 -4.972609 -4.066667
0.522642 -4.972609 -4.066667
1.545085 -4.755283 -4.066667
2.500000 -4.330127 -4.066667
3.345653 -3.715724 -4.066667
4.045085 -2.938926 -4.066667
4.567727 -2.033683 -4.066667
4.890738 -1.039558 -4.066667
5.000000 -0.000000 -4.066667
5.000000 0.000000 -4.133333
4.890738 1.039558 -4.133333
4.567727 2.033683 -4.133333
4.045085 2.938926 -4.133333
3.345653 3.715724 -4.133333
2.500000 4.330127 -4.133333
1.545085 4.755283 -4.133333
0.522642 4.972609 -4.133333
-0.522642 4.972609 -4.133333
-1.545085 4.755283 -4.133333
-2.500000 4.330127 -4.133333
-3.345653 3.715724 -4.133333
-4.045085 2.938926 -4.133333
-4.567727 2.033683 -4.133333
-4.890738 1.039558 -4.133333
-5.000000 0.000000 -4.133333
-4.890738 -1.039558 -4.133333
-4.567727 -2.033683 -4.133333
-4.045085 -2.938926 -4.133333
-3.345653 -3.715724 -4.133333
-2.500000 -4.330127 -4.133333
-1.545085 -4.755283 -4.133333
-0.522642 -4.972609 -4.133333
0.522642 -4.972609 -4.133333
1.545085 -4.755283 -4.133333
2.500000 -4.330127 -4.133333
3.345653 -3.715724 -4.133333
4.045085 -2.938926 -4.133333
4.567727 -2.033683 -4.133333
4.890738 -1.039558 -4.133333
5.000000 -0.000000 -4.133333
5.000000 0.000000 -4.200000
4.890738 1.039558 -4.200000
4.567727 2.033683 -4.200000
4.045085 2.938926 -4.200000
3.345653 3.715724 -4.200000
2.500000 4.330127 -4.200000
1.545085 4.755283 -4.200000
0.522642 4.972609 -4.200000
-0.522642 4.972609 -4.200000
-1.545085 4.755283 -4.200000
-2.500000 4.330127 -4.200000
-3.345653 3.715724 -4.200000
-4.045085 2.938926 -4.200000
-4.567727 2.033683 -4.200000
-4.890738 1.039558 -4.200000
-5.000000 0.000000 -4.200000
-4.890738 -1.039558 -4.200000
-4.567727 -2.033683 -4.200000
-4.045085 -2.938926 -4.200000
-3.345653 -3.715724 -4.200000
-2.500000 -4.330127 -4.200000
-1.545085 -4.755283 -4.200000
-0.522642 -4.972609 -4.200000
0.522642 -4.972609 -4.200000
1.545085 -4.755283 -4.200000
2.500000 -4.330127 -4.200000
3.345653 -3.715724 -4.200000
4.045085 -2.938926 -4.200000
4.567727 -2.033683 -4.200000
4.890738 -1.039558 -4.200000
5.000000 -0.000000 -4.200000
5.000000 0.000000 -4.266667
4.890738 1.039558 -4.266667
4.567727 2.033683 -4.266667
4.045085 2.938926 -4.266667
3.345653 3.715724 -4.266667
2.500000 4.330127 -4.266667
1.545085 4.755283 -4.266667
0.522642 4.972609 -4.266667
-0.522642 4.972609 -4.266667
-1.545085 4.755283 -4.266667
-2.500000 4.330127 -4.266667
-3.345653 3.715724 -4.266667
-4.045085 2.938926 -4.266667
-4.567727 2.033683 -4.266667
-4.890738 1.039558 -4.266667
-5.000000 0.000000 -4.266667
-4.890738 -1.039558 -4.266667
-4.567727 -2.033683 -4.266667
-4.045085 -2.938926 -4.266667
-3.345653 -3.715724 -4.266667
-2.500000 -4.330127 -4.266667
-1.545085 -4.755283 -4.266667
-0.522642 -4.972609 -4.266667
0.522642 -4.972609 -4.266667
1.545085 -4.755283 -4.266667
2.500000 -4.330127 -4.266667
3.345653 -3.715724 -4.266667
4.045085 -2.938926 -4.266667
4.567727 -2.033683 -4.266667
4.890738 -1.039558 -4.266667
5.000000 -0.000000 -4.266667
5.000000 0.000000 -4.333333
4.890738 1.039558 -4.333333
4.567727 2.033683 -4.333333
4.045085 2.938926 -4.333333
3.345653 3.715724 -4.333333
2.500000 4.330127 -4.333333
1.545085 4.755283 -4.333333
0.522642 4.972609 -4.333333
-0.522642 4.972609 -4.333333
-1.545085 4.755283 -4.333333
-2.500000 4.330127 -4.333333
-3.345653 3.715724 -4.333333
-4.045085 2.938926 -4.333333
-4.567727 2.033683 -4.333333
-4.890738 1.039558 -4.333333
-5.000000 0.000000 -4.333333
-4.890738 -1.039558 -4.333333
-4.567727 -2.033683 -4.333333
-4.045085 -2.938926 -4.333333
-3.345653 -3.715724 -4.333333
-2.500000 -4.330127 -4.333333
-1.545085 -4.755283 -4.333333
-0.522642 -4.972609 -4.333333
0.522642 -4.972609 -4.333333
1.545085 -4.755283 -4.333333
2.500000 -4.330127 -4.333333
3.345653 -3.715724 -4.333333
4.045085 -2.938926 -4.333333
4.567727 -2.033683 -4.333333
4.890738 -1.039558 -4.333333
5.000000 -0.000000 -4.333333
5.000000 0.000000 -4.400000
4.890738 1.039558 -4.400000
4.567727 2.033683 -4.400000
4.045085 2.938926 -4.400000
3.345653 3.715724 -4.400000
2.500000 4.330127 -4.400000
1.545085 4.755283 -4.400000
0.522642 4.972609 -4.400000
-0.522642 4.972609 -4.400000
-1.545085 4.755283 -4.400000
-2.500000 4.330127 -4.400000
-3.345653 3.715724 -4.400000
-4.045085 2.938926 -4.400000
-4.567727 2.033683 -4.400000
-4.890738 1.039558 -4.400000
-5.000000 0.000000 -4.400000
-4.890738 -1.039558 -4.400000
-4.567727 -2.033683 -4.400000
-4.045085 -2.938926 -4.400000
-3.345653 -3.715724 -4.400000
-2.500000 -4.330127 -4.400000
-1.545085 -4.755283 -4.400000
-0.522642 -4.972609 -4.400000
0.522642 -4.972609 -4.400000
1.545085 -4.755283 -4.400000
2.500000 -4.330127 -4.400000
3.345653 -3.715724 -4.400000
4.045085 -2.938926 -4.400000
4.567727 -2.033683 -4.400000
4.890738 -1.039558 -4.400000
5.000000 -0.000000 -4.400000
5.000000 0.000000 -4.466667
4.890738 1.039558 -4.466667
4.567727 2.033683 -4.466667
4.045085 2.938926 -4.466667
3.345653 3.715724 -4.466667
2.500000 4.330127 -4.466667
1.545085 4.755283 -4.466667
0.522642 4.972609 -4.466667
-0.522642 4.972609 -4.466667
-1.545085 4.755283 -4.466667
-2.500000 4.330127 -4.466667
-3.345653 3.715724 -4.466667
-4.045085 2.938926 -4.466667
-4.567727 2.033683 -4.466667
-4.890738 1.039558 -4.466667
-5.000000 0.000000 -4.466667
-4.890738 -1.039558 -4.466667
-4.567727 -2.033683 -4.466667
-4.045085 -2.938926 -4.466667
-3.345653 -3.715724 -4.466667
-2.500000 -4.330127 -4.466667
-1.545085 -4.755283 -4.466667
-0.522642 -4.972609 -4.466667
0.522642 -4.972609 -4.466667
1.545085 -4.755283 -4.466667
2.500000 -4.330127 -4.466667
3.345653 -3.715724 -4.466667
4.045085 -2.938926 -4.466667
4.567727 -2.033683 -4.466667
4.890738 -1.039558 -4.466667
5.000000 -0.000000 -4.466667
5.000000 0.000000 -4.533333
4.890738 1.039558 -4.533333
4.567727 2.033683 -4.533333
4.045085 2.938926 -4.533333
3.345653 3.715724 -4.533333
2.500000 4.330127 -4.533333
1.545085 4.755283 -4.533333
0.522642 4.972609 -4.533333
-0.522642 4.972609 -4.533333
-1.545085 4.755283 -4.533333
-2.500000 4.330127 -4.533333
-3.345653 3.715724 -4.533333
-4.045085 2.938926 -4.533333
-4.567727 2.033683 -4.533333
-4.890738 1.039558 -4.533333
-5.000000 0.000000 -4.533333
-4.890738 -1.039558 -4.533333
-4.567727 -2.033683 -4.533333
-4.045085 -2.938926 -4.533333
-3.345653 -3.715724 -4.533333
-2.500000 -4.330127 -4.533333
-1.545085 -4.755283 -4.533333
-0.522642 -4.972609 -4.533333
0.522642 -4.972609 -4.533333
1.545085 -4.755283 -4.533333
2.500000 -4.330127 -4.533333
3.345653 -3.715724 -4.533333
4.045085 -2.938926 -4.533333
4.567727 -2.033683 -4.533333
4.890738 -1.039558 -4.533333
5.000000 -0.000000 -4.533333
5.000000 0.000000 -4.600000
4.890738 1.039558 -4.600000
4.567727 2.033683 -4.600000
4.045085 2.938926 -4.600000
3.345653 3.715724 -4.600000
2.500000 4.330127 -4.600000
1.545085 4.755283 -4.600000
0.522642 4.972609 -4.600000
-0.522642 4.972609 -4.600000
-1.545085 4.755283 -4.600000
-2.500000 4.330127 -4.600000
-3.345653 3.715724 -4.600000
-4.045085 2.938926 -4.600000
-4.567727 2.033683 -4.600000
-4.890738 1.039558 -4.600000
-5.000000 0.000000 -4.600000
-4.890738 -1.039558 -4.600000
-4.567727 -2.033683 -4.600000
-4.045085 -2.938926 -4.600000
-3.345653 -3.715724 -4.600000
-2.500000 -4.330127 -4.600000
-1.545085 -4.755283 -4.600000
-0.522642 -4.972609 -4.600000
0.522642 -4.972609 -4.600000
1.545085 -4.755283 -4.600000
2.500000 -4.330127 -4.600000
3.345653 -3.715724 -4.600000
4.045085 -2.938926 -4.600000
4.567727 -2.033683 -4.600000
4.890738 -1.039558 -4.600000
5.000000 -0.000000 -4.600000
5.000000 0.000000 -4.666667
4.890738 1.039558 -4.666667
4.567727 2.033683 -4.666667
4.045085 2.938926 -4.666667
3.345653 3.715724 -4.666667
2.500000 4.330127 -4.666667
1.545085 4.755283 -4.666667
0.522642 4.972609 -4.666667
-0.522642 4.972609 -4.666667
-1.545085 4.755283 -4.666667
-2.500000 4.330127 -4.666667
-3.345653 3.715724 -4.666667
-4.045085 2.938926 -4.666667
-4.567727 2.033683 -4.666667
-4.890738 1.039558 -4.666667
-5.000000 0.000000 -4.666667
-4.890738 -1.039558 -4.666667
-4.567727 -2.033683 -4.666667
-4.045085 -2.938926 -4.666667
-3.345653 -3.715724 -4.666667
-2.500000 -4.330127 -4.666667
-1.545085 -4.755283 -4.666667
-0.522642 -4.972609 -4.666667
0.522642 -4.972609 -4.666667
1.545085 -4.755283 -4.666667
2.500000 -4.330127 -4.666667
3.345653 -3.715724 -4.666667
4.045085 -2.938926 -4.666667
4.567727 -2.033683 -4.666667
4.890738 -1.039558 -4.666667
5.000000 -0.000000 -4.666667
5.000000 0.000000 -4.733333
4.890738 1.039558 -4.733333
4.567727 2.033683 -4.733333
4.045085 2.938926 -4.733333
3.345653 3.715724 -4.733333
2.500000 4.330127 -4.733333
1.545085 4.755283 -4.733333
0.522642 4.972609 -4.733333
-0.522642 4.972609 -4.733333
-1.545085 4.755283 -4.733333
-2.500000 4.330127 -4.733333
-3.345653 3.715724 -4.733333
-4.045085 2.938926 -4.733333
-4.567727 2.033683 -4.733333
-4.890738 1.039558 -4.733333
-5.000000 0.000000 -4.733333
-4.890738 -1.039558 -4.733333
-4.567727 -2.033683 -4.733333
-4.045085 -2.938926 -4.733333
